exp,Fecha,variable,value
1,2020-04-17,Apertura 100%,0.001041066761174855
1,2020-04-18,Apertura 100%,0.001041066761174855
1,2020-04-19,Apertura 100%,0.001041066761174855
1,2020-04-20,Apertura 100%,0.001041066761174855
1,2020-04-21,Apertura 100%,0.001041066761174855
1,2020-04-22,Apertura 100%,0.001041066761174855
1,2020-04-23,Apertura 100%,0.001041066761174855
1,2020-04-24,Apertura 100%,0.001041066761174855
1,2020-04-25,Apertura 100%,0.001041066761174855
1,2020-04-26,Apertura 100%,0.001041066761174855
1,2020-04-27,Apertura 100%,0.001041066761174855
1,2020-04-28,Apertura 100%,0.001041066761174855
1,2020-04-29,Apertura 100%,0.001041066761174855
1,2020-04-30,Apertura 100%,0.001041066761174855
1,2020-05-01,Apertura 100%,0.001041066761174855
1,2020-05-02,Apertura 100%,0.001041066761174855
1,2020-05-03,Apertura 100%,0.001041066761174855
1,2020-05-04,Apertura 100%,0.001041066761174855
1,2020-05-05,Apertura 100%,0.001041066761174855
1,2020-05-06,Apertura 100%,0.001041066761174855
1,2020-05-07,Apertura 100%,0.001041066761174855
1,2020-05-08,Apertura 100%,0.001041066761174855
1,2020-05-09,Apertura 100%,0.001041066761174855
1,2020-05-10,Apertura 100%,0.001041066761174855
1,2020-05-11,Apertura 100%,0.001041066761174855
1,2020-05-12,Apertura 100%,0.001041066761174855
1,2020-05-13,Apertura 100%,0.001041066761174855
1,2020-05-14,Apertura 100%,0.001041066761174855
1,2020-05-15,Apertura 100%,0.001041066761174855
1,2020-05-16,Apertura 100%,0.001041066761174855
1,2020-05-17,Apertura 100%,0.001041066761174855
1,2020-05-18,Apertura 100%,0.001041066761174855
1,2020-05-19,Apertura 100%,0.001041066761174855
1,2020-05-20,Apertura 100%,0.001041066761174855
1,2020-05-21,Apertura 100%,0.001041066761174855
1,2020-05-22,Apertura 100%,0.001041066761174855
1,2020-05-23,Apertura 100%,0.001041066761174855
1,2020-05-24,Apertura 100%,0.001041066761174855
1,2020-05-25,Apertura 100%,0.001041066761174855
1,2020-05-26,Apertura 100%,0.001041066761174855
1,2020-05-27,Apertura 100%,0.001041066761174855
1,2020-05-28,Apertura 100%,0.001041066761174855
1,2020-05-29,Apertura 100%,0.001041066761174855
1,2020-05-30,Apertura 100%,0.001041066761174855
1,2020-05-31,Apertura 100%,0.001041066761174855
1,2020-06-01,Apertura 100%,0.001041066761174855
1,2020-06-02,Apertura 100%,0.001041066761174855
1,2020-06-03,Apertura 100%,0.001041066761174855
1,2020-06-04,Apertura 100%,0.001041066761174855
1,2020-06-05,Apertura 100%,0.001041066761174855
1,2020-06-06,Apertura 100%,0.001041066761174855
1,2020-06-07,Apertura 100%,0.001041066761174855
1,2020-06-08,Apertura 100%,0.001041066761174855
1,2020-06-09,Apertura 100%,0.001041066761174855
1,2020-06-10,Apertura 100%,0.001041066761174855
1,2020-06-11,Apertura 100%,0.001041066761174855
1,2020-06-12,Apertura 100%,0.001041066761174855
1,2020-06-13,Apertura 100%,0.001041066761174855
1,2020-06-14,Apertura 100%,0.001041066761174855
1,2020-06-15,Apertura 100%,0.001041066761174855
1,2020-06-16,Apertura 100%,0.001041066761174855
1,2020-06-17,Apertura 100%,0.001041066761174855
1,2020-06-18,Apertura 100%,0.001041066761174855
1,2020-06-19,Apertura 100%,0.001041066761174855
1,2020-06-20,Apertura 100%,0.001041066761174855
1,2020-06-21,Apertura 100%,0.001041066761174855
1,2020-06-22,Apertura 100%,0.001041066761174855
1,2020-06-23,Apertura 100%,0.001041066761174855
1,2020-06-24,Apertura 100%,0.001041066761174855
1,2020-06-25,Apertura 100%,0.001041066761174855
1,2020-06-26,Apertura 100%,0.001041066761174855
1,2020-06-27,Apertura 100%,0.001041066761174855
1,2020-06-28,Apertura 100%,0.001041066761174855
1,2020-06-29,Apertura 100%,0.001041066761174855
1,2020-06-30,Apertura 100%,0.001041066761174855
1,2020-07-01,Apertura 100%,0.001041066761174855
1,2020-07-02,Apertura 100%,0.001041066761174855
1,2020-07-03,Apertura 100%,0.001041066761174855
1,2020-07-04,Apertura 100%,0.001041066761174855
1,2020-07-05,Apertura 100%,0.001041066761174855
1,2020-07-06,Apertura 100%,0.001041066761174855
1,2020-07-07,Apertura 100%,0.001041066761174855
1,2020-07-08,Apertura 100%,0.001041066761174855
1,2020-07-09,Apertura 100%,0.001041066761174855
1,2020-07-10,Apertura 100%,0.001041066761174855
1,2020-07-11,Apertura 100%,0.001041066761174855
1,2020-07-12,Apertura 100%,0.001041066761174855
1,2020-07-13,Apertura 100%,0.001041066761174855
1,2020-07-14,Apertura 100%,0.001041066761174855
1,2020-07-15,Apertura 100%,0.001041066761174855
1,2020-07-16,Apertura 100%,0.001041066761174855
1,2020-07-17,Apertura 100%,0.001041066761174855
1,2020-07-18,Apertura 100%,0.001041066761174855
1,2020-07-19,Apertura 100%,0.001041066761174855
1,2020-07-20,Apertura 100%,0.001041066761174855
1,2020-07-21,Apertura 100%,0.001041066761174855
1,2020-07-22,Apertura 100%,0.001041066761174855
1,2020-07-23,Apertura 100%,0.001041066761174855
1,2020-07-24,Apertura 100%,0.001041066761174855
1,2020-07-25,Apertura 100%,0.001041066761174855
1,2020-07-26,Apertura 100%,0.001041066761174855
1,2020-07-27,Apertura 100%,0.001041066761174855
1,2020-07-28,Apertura 100%,0.001041066761174855
1,2020-07-29,Apertura 100%,0.001041066761174855
1,2020-07-30,Apertura 100%,0.001041066761174855
1,2020-07-31,Apertura 100%,0.001041066761174855
1,2020-08-01,Apertura 100%,0.001041066761174855
1,2020-08-02,Apertura 100%,0.001041066761174855
1,2020-08-03,Apertura 100%,0.001041066761174855
1,2020-08-04,Apertura 100%,0.001041066761174855
1,2020-08-05,Apertura 100%,0.001041066761174855
1,2020-08-06,Apertura 100%,0.001041066761174855
1,2020-08-07,Apertura 100%,0.001041066761174855
1,2020-08-08,Apertura 100%,0.001041066761174855
1,2020-08-09,Apertura 100%,0.001041066761174855
1,2020-08-10,Apertura 100%,0.001041066761174855
1,2020-08-11,Apertura 100%,0.001041066761174855
1,2020-08-12,Apertura 100%,0.001041066761174855
1,2020-08-13,Apertura 100%,0.001041066761174855
1,2020-08-14,Apertura 100%,0.001041066761174855
1,2020-08-15,Apertura 100%,0.001041066761174855
1,2020-08-16,Apertura 100%,0.001041066761174855
1,2020-08-17,Apertura 100%,0.001041066761174855
1,2020-08-18,Apertura 100%,0.001041066761174855
1,2020-08-19,Apertura 100%,0.001041066761174855
1,2020-08-20,Apertura 100%,0.001041066761174855
1,2020-08-21,Apertura 100%,0.001041066761174855
1,2020-08-22,Apertura 100%,0.001041066761174855
1,2020-08-23,Apertura 100%,0.001041066761174855
1,2020-08-24,Apertura 100%,0.001041066761174855
1,2020-08-25,Apertura 100%,0.001041066761174855
1,2020-08-26,Apertura 100%,0.001041066761174855
1,2020-08-27,Apertura 100%,0.001041066761174855
1,2020-08-28,Apertura 100%,0.001041066761174855
1,2020-08-29,Apertura 100%,0.001041066761174855
1,2020-08-30,Apertura 100%,0.001041066761174855
1,2020-08-31,Apertura 100%,0.001041066761174855
1,2020-09-01,Apertura 100%,0.001041066761174855
1,2020-09-02,Apertura 100%,0.001041066761174855
1,2020-09-03,Apertura 100%,0.001041066761174855
1,2020-09-04,Apertura 100%,0.001041066761174855
